qual	method	off	on
68	bwa	0.0	0.0
68	gsnap	0.0	0.0
68	last	0.0851647794714	0.730283142079
68	bis1	0.0823214523579	0.649470005408
68	bis2	0.0983901443325	0.730518054645
68	real_R1.trim	0.0	0.0
68	bsmap	0.0916778057713	0.689502152483
68	bsmooth	0.0	0.0
69	bwa	0.0	0.0
69	gsnap	0.0	0.0
69	last	0.0849335258255	0.729916063382
69	bis1	0.0823214523579	0.649470005408
69	bis2	0.0983901443325	0.730518054645
69	real_R1.trim	0.0	0.0
69	bsmap	0.0916778057713	0.689502152483
69	bsmooth	0.0	0.0
70	bwa	0.0	0.0
70	gsnap	0.0	0.0
70	last	0.0845282262455	0.729318769381
70	bis1	0.0823214523579	0.649470005408
70	bis2	0.0983901443325	0.730518054645
70	real_R1.trim	0.0	0.0
70	bsmap	0.0916778057713	0.689502152483
70	bsmooth	0.0	0.0
71	bwa	0.0	0.0
71	gsnap	0.0	0.0
71	last	0.0843617453761	0.729054387673
71	bis1	0.0823214523579	0.649470005408
71	bis2	0.0983901443325	0.730518054645
71	real_R1.trim	0.0	0.0
71	bsmap	0.0916778057713	0.689502152483
71	bsmooth	0.0	0.0
72	bwa	0.0	0.0
72	gsnap	0.0	0.0
72	last	0.0840768440488	0.728648099196
72	bis1	0.0823214523579	0.649470005408
72	bis2	0.0983901443325	0.730518054645
72	real_R1.trim	0.0	0.0
72	bsmap	0.0916778057713	0.689502152483
72	bsmooth	0.0	0.0
73	bwa	0.0	0.0
73	gsnap	0.0	0.0
73	last	0.0836577493507	0.72811038626
73	bis1	0.0823214523579	0.649470005408
73	bis2	0.0983901443325	0.730518054645
73	real_R1.trim	0.0	0.0
73	bsmap	0.0916778057713	0.689502152483
73	bsmooth	0.0	0.0
74	bwa	0.0	0.0
74	gsnap	0.0	0.0
74	last	0.0835338899573	0.727892878288
74	bis1	0.0823214523579	0.649470005408
74	bis2	0.0983901443325	0.730518054645
74	real_R1.trim	0.0	0.0
74	bsmap	0.0916778057713	0.689502152483
74	bsmooth	0.0	0.0
75	bwa	0.0	0.0
75	gsnap	0.0	0.0
75	last	0.0833477794755	0.727611883105
75	bis1	0.0823214523579	0.649470005408
